CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,TNR_SF,TNR_LF,DATA_QUALITY_FLAG,CHARACTERISTIC_ID,CHARACTERISTIC_NAME,CHARACTERISTIC_NOTE,C1_COUNT_TOTAL,SYMBOL,C2_COUNT_MEN+,SYMBOL,C3_COUNT_WOMEN+,SYMBOL,C10_RATE_TOTAL,SYMBOL,C11_RATE_MEN+,SYMBOL,C12_RATE_WOMEN+,SYMBOL
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,21,50 to 54 years,,48450,,24280,,24170,,5.8,,5.9,,5.7,
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,22,55 to 59 years,,58135,,28865,,29260,,6.9,,7,,6.8,
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,23,60 to 64 years,,59950,,29000,,30950,,7.1,,7,,7.2,
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,24,65 years and over,,181820,,80540,,101285,,21.7,,19.5,,23.7,
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,25,65 to 69 years,,54795,,25735,,29060,,6.5,,6.2,,6.8,
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,26,70 to 74 years,,48260,,22570,,25690,,5.7,,5.5,,6,
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,27,75 to 79 years,,35640,,16085,,19555,,4.2,,3.9,,4.6,
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,28,80 to 84 years,,21665,,9095,,12560,,2.6,,2.2,,2.9,
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,29,85 years and over,,21470,,7050,,14420,,2.6,,1.7,,3.4,
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,30,85 to 89 years,,13065,,4700,,8370,,1.6,,1.1,,2,
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,31,90 to 94 years,,6555,,1950,,4605,,0.8,,0.5,,1.1,
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,32,95 to 99 years,,1640,,370,,1275,,0.2,,0.1,,0.3,
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,33,100 years and over,,205,,30,,175,,0,,0,,0,
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,39,Average age of the population,,43.1,,42,,44.3,,43.1,,42,,44.3,
2021,2021S0503421,421,Census metropolitan area,Quebec,2.5,3.2,0,40,Median age of the population,,43.2,,42,,44.4,,43.2,,42,,44.4,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,9,0 to 14 years,,2345,,1205,,1135,,17.9,,18.4,,17.2,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,10,0 to 4 years,,720,,380,,340,,5.5,,5.8,,5.2,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,11,5 to 9 years,,785,,390,,395,,6,,6,,6,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,12,10 to 14 years,,840,,435,,405,,6.4,,6.7,,6.1,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,13,15 to 64 years,,7840,,3985,,3855,,59.7,,60.9,,58.5,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,14,15 to 19 years,,680,,315,,360,,5.2,,4.8,,5.5,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,15,20 to 24 years,,615,,340,,275,,4.7,,5.2,,4.2,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,16,25 to 29 years,,640,,310,,330,,4.9,,4.7,,5,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,17,30 to 34 years,,775,,405,,370,,5.9,,6.2,,5.6,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,18,35 to 39 years,,820,,435,,385,,6.2,,6.7,,5.8,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,19,40 to 44 years,,910,,445,,460,,6.9,,6.8,,7,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,20,45 to 49 years,,770,,400,,365,,5.9,,6.1,,5.5,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,21,50 to 54 years,,730,,385,,355,,5.6,,5.9,,5.4,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,22,55 to 59 years,,900,,450,,450,,6.9,,6.9,,6.8,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,23,60 to 64 years,,1010,,505,,505,,7.7,,7.7,,7.7,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,24,65 years and over,,2950,,1340,,1605,,22.5,,20.5,,24.3,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,25,65 to 69 years,,885,,435,,445,,6.7,,6.7,,6.7,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,26,70 to 74 years,,750,,370,,380,,5.7,,5.7,,5.8,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,27,75 to 79 years,,555,,255,,300,,4.2,,3.9,,4.5,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,28,80 to 84 years,,365,,155,,205,,2.8,,2.4,,3.1,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,29,85 years and over,,395,,120,,280,,3,,1.8,,4.2,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,30,85 to 89 years,,240,,85,,150,,1.8,,1.3,,2.3,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,31,90 to 94 years,,120,,30,,90,,0.9,,0.5,,1.4,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,32,95 to 99 years,,40,,5,,30,,0.3,,0.1,,0.5,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,33,100 years and over,,5,,0,,5,,0,,0,,0.1,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,39,Average age of the population,,43.3,,42.1,,44.4,,43.3,,42.1,,44.4,
2021,2021S0504423,423,Census agglomeration,Sainte-Marie,0.9,1.5,0,40,Median age of the population,,44,,42.8,,44.8,,44,,42.8,,44.8,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,9,0 to 14 years,,5765,,2945,,2825,,16.5,,16.9,,16.2,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,10,0 to 4 years,,1535,,790,,745,,4.4,,4.5,,4.3,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,11,5 to 9 years,,2070,,1055,,1015,,5.9,,6.1,,5.8,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,12,10 to 14 years,,2160,,1100,,1060,,6.2,,6.3,,6.1,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,13,15 to 64 years,,21110,,10755,,10355,,60.6,,61.7,,59.5,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,14,15 to 19 years,,1890,,955,,930,,5.4,,5.5,,5.3,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,15,20 to 24 years,,1665,,860,,810,,4.8,,4.9,,4.7,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,16,25 to 29 years,,1675,,880,,795,,4.8,,5.1,,4.6,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,17,30 to 34 years,,1815,,960,,855,,5.2,,5.5,,4.9,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,18,35 to 39 years,,2125,,1045,,1075,,6.1,,6,,6.2,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,19,40 to 44 years,,2455,,1265,,1190,,7,,7.3,,6.8,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,20,45 to 49 years,,2025,,1050,,970,,5.8,,6,,5.6,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,21,50 to 54 years,,2085,,1100,,985,,6,,6.3,,5.7,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,22,55 to 59 years,,2640,,1310,,1335,,7.6,,7.5,,7.7,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,23,60 to 64 years,,2735,,1330,,1405,,7.9,,7.6,,8.1,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,24,65 years and over,,7955,,3725,,4235,,22.8,,21.4,,24.3,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,25,65 to 69 years,,2495,,1220,,1280,,7.2,,7,,7.3,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,26,70 to 74 years,,2145,,1025,,1115,,6.2,,5.9,,6.4,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,27,75 to 79 years,,1605,,780,,820,,4.6,,4.5,,4.7,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,28,80 to 84 years,,860,,390,,475,,2.5,,2.2,,2.7,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,29,85 years and over,,850,,310,,540,,2.4,,1.8,,3.1,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,30,85 to 89 years,,490,,165,,330,,1.4,,0.9,,1.9,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,31,90 to 94 years,,295,,125,,170,,0.8,,0.7,,1,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,32,95 to 99 years,,60,,15,,45,,0.2,,0.1,,0.3,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,33,100 years and over,,5,,0,,5,,0,,0,,0,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,39,Average age of the population,,43.9,,43.1,,44.7,,43.9,,43.1,,44.7,
2021,2021S0504428,428,Census agglomeration,Saint-Georges,1.7,3.1,0,40,Median age of the population,,45.2,,44,,46,,45.2,,44,,46,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,9,0 to 14 years,,3840,,1980,,1860,,13.6,,14.4,,12.8,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,10,0 to 4 years,,1100,,575,,530,,3.9,,4.2,,3.7,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,11,5 to 9 years,,1305,,675,,630,,4.6,,4.9,,4.3,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,12,10 to 14 years,,1430,,730,,700,,5.1,,5.3,,4.8,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,13,15 to 64 years,,15245,,7705,,7540,,53.9,,55.9,,51.9,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,14,15 to 19 years,,1160,,615,,550,,4.1,,4.5,,3.8,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,15,20 to 24 years,,1145,,565,,580,,4,,4.1,,4,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,16,25 to 29 years,,1290,,675,,605,,4.6,,4.9,,4.2,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,17,30 to 34 years,,1305,,690,,620,,4.6,,5,,4.3,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,18,35 to 39 years,,1395,,730,,660,,4.9,,5.3,,4.5,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,19,40 to 44 years,,1640,,825,,815,,5.8,,6,,5.6,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,20,45 to 49 years,,1345,,700,,650,,4.8,,5.1,,4.5,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,21,50 to 54 years,,1485,,735,,755,,5.2,,5.3,,5.2,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,22,55 to 59 years,,2065,,1000,,1065,,7.3,,7.3,,7.3,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,23,60 to 64 years,,2425,,1175,,1250,,8.6,,8.5,,8.6,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,24,65 years and over,,9200,,4085,,5110,,32.5,,29.7,,35.2,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,25,65 to 69 years,,2400,,1195,,1205,,8.5,,8.7,,8.3,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,26,70 to 74 years,,2270,,1095,,1175,,8,,7.9,,8.1,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,27,75 to 79 years,,1745,,805,,945,,6.2,,5.8,,6.5,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,28,80 to 84 years,,1230,,485,,745,,4.3,,3.5,,5.1,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,29,85 years and over,,1560,,515,,1045,,5.5,,3.7,,7.2,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,30,85 to 89 years,,895,,360,,540,,3.2,,2.6,,3.7,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,31,90 to 94 years,,530,,110,,425,,1.9,,0.8,,2.9,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,32,95 to 99 years,,110,,40,,70,,0.4,,0.3,,0.5,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,33,100 years and over,,15,,5,,15,,0.1,,0,,0.1,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,39,Average age of the population,,49.2,,47.4,,50.9,,49.2,,47.4,,50.9,
2021,2021S0504430,430,Census agglomeration,Thetford Mines,2.4,3.3,0,40,Median age of the population,,53.6,,50.8,,56,,53.6,,50.8,,56,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,9,0 to 14 years,,36010,,18670,,17340,,15.8,,16.7,,15,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,10,0 to 4 years,,10745,,5625,,5120,,4.7,,5,,4.4,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,11,5 to 9 years,,12420,,6425,,5995,,5.5,,5.8,,5.2,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,12,10 to 14 years,,12850,,6625,,6225,,5.7,,5.9,,5.4,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,13,15 to 64 years,,140360,,70095,,70260,,61.7,,62.7,,60.7,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,14,15 to 19 years,,11755,,6010,,5745,,5.2,,5.4,,5,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,15,20 to 24 years,,15505,,7865,,7640,,6.8,,7,,6.6,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,16,25 to 29 years,,14945,,7585,,7360,,6.6,,6.8,,6.4,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,17,30 to 34 years,,13740,,6975,,6760,,6,,6.2,,5.8,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,18,35 to 39 years,,13615,,6905,,6700,,6,,6.2,,5.8,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,19,40 to 44 years,,14145,,7015,,7125,,6.2,,6.3,,6.2,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,20,45 to 49 years,,12420,,6175,,6245,,5.5,,5.5,,5.4,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,21,50 to 54 years,,12765,,6375,,6395,,5.6,,5.7,,5.5,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,22,55 to 59 years,,15385,,7445,,7935,,6.8,,6.7,,6.9,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,23,60 to 64 years,,16085,,7745,,8345,,7.1,,6.9,,7.2,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,24,65 years and over,,51030,,22955,,28075,,22.4,,20.5,,24.3,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,25,65 to 69 years,,15150,,7280,,7875,,6.7,,6.5,,6.8,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,26,70 to 74 years,,13150,,6220,,6935,,5.8,,5.6,,6,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,27,75 to 79 years,,9755,,4530,,5225,,4.3,,4.1,,4.5,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,28,80 to 84 years,,6010,,2505,,3510,,2.6,,2.2,,3,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,29,85 years and over,,6965,,2430,,4535,,3.1,,2.2,,3.9,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,30,85 to 89 years,,4145,,1525,,2625,,1.8,,1.4,,2.3,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,31,90 to 94 years,,2155,,780,,1380,,0.9,,0.7,,1.2,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,32,95 to 99 years,,575,,120,,455,,0.3,,0.1,,0.4,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,33,100 years and over,,90,,10,,75,,0,,0,,0.1,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,39,Average age of the population,,43.1,,41.8,,44.3,,43.1,,41.8,,44.3,
2021,2021S0503433,433,Census metropolitan area,Sherbrooke,2.6,3.7,0,40,Median age of the population,,42.8,,41.2,,44.4,,42.8,,41.2,,44.4,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,9,0 to 14 years,,2275,,1135,,1145,,14.9,,15.1,,14.8,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,10,0 to 4 years,,725,,345,,375,,4.8,,4.6,,4.9,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,11,5 to 9 years,,770,,410,,360,,5.1,,5.5,,4.7,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,12,10 to 14 years,,790,,380,,410,,5.2,,5.1,,5.3,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,13,15 to 64 years,,8665,,4480,,4185,,56.9,,59.6,,54.2,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,14,15 to 19 years,,720,,380,,345,,4.7,,5.1,,4.5,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,15,20 to 24 years,,625,,340,,285,,4.1,,4.5,,3.7,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,16,25 to 29 years,,810,,435,,375,,5.3,,5.8,,4.9,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,17,30 to 34 years,,825,,425,,395,,5.4,,5.7,,5.1,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,18,35 to 39 years,,875,,480,,390,,5.7,,6.4,,5.1,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,19,40 to 44 years,,895,,475,,420,,5.9,,6.3,,5.4,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,20,45 to 49 years,,790,,400,,385,,5.2,,5.3,,5,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,21,50 to 54 years,,855,,440,,415,,5.6,,5.9,,5.4,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,22,55 to 59 years,,1055,,505,,555,,6.9,,6.7,,7.2,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,23,60 to 64 years,,1215,,600,,620,,8,,8,,8,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,24,65 years and over,,4290,,1895,,2395,,28.2,,25.2,,31,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,25,65 to 69 years,,1140,,545,,595,,7.5,,7.3,,7.7,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,26,70 to 74 years,,1130,,505,,625,,7.4,,6.7,,8.1,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,27,75 to 79 years,,810,,380,,430,,5.3,,5.1,,5.6,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,28,80 to 84 years,,575,,240,,335,,3.8,,3.2,,4.3,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,29,85 years and over,,640,,230,,410,,4.2,,3.1,,5.3,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,30,85 to 89 years,,425,,180,,245,,2.8,,2.4,,3.2,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,31,90 to 94 years,,165,,40,,130,,1.1,,0.5,,1.7,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,32,95 to 99 years,,45,,10,,30,,0.3,,0.1,,0.4,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,33,100 years and over,,0,,0,,0,,0,,0,,0,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,39,Average age of the population,,46.6,,45.1,,48,,46.6,,45.1,,48,
2021,2021S0504437,437,Census agglomeration,Cowansville,1.9,3.7,0,40,Median age of the population,,48.8,,46,,51.6,,48.8,,46,,51.6,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,9,0 to 14 years,,8460,,4410,,4045,,16,,17.1,,14.9,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,10,0 to 4 years,,2550,,1345,,1205,,4.8,,5.2,,4.4,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,11,5 to 9 years,,2890,,1495,,1385,,5.5,,5.8,,5.1,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,12,10 to 14 years,,3025,,1570,,1455,,5.7,,6.1,,5.4,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,13,15 to 64 years,,30340,,15140,,15200,,57.3,,58.7,,56,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,14,15 to 19 years,,2705,,1355,,1345,,5.1,,5.3,,5,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,15,20 to 24 years,,2475,,1305,,1165,,4.7,,5.1,,4.3,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,16,25 to 29 years,,2580,,1335,,1245,,4.9,,5.2,,4.6,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,17,30 to 34 years,,2740,,1395,,1345,,5.2,,5.4,,5,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,18,35 to 39 years,,3135,,1540,,1585,,5.9,,6,,5.8,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,19,40 to 44 years,,3295,,1700,,1595,,6.2,,6.6,,5.9,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,20,45 to 49 years,,2895,,1420,,1470,,5.5,,5.5,,5.4,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,21,50 to 54 years,,2835,,1355,,1480,,5.4,,5.3,,5.5,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,22,55 to 59 years,,3720,,1825,,1890,,7,,7.1,,7,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,23,60 to 64 years,,3975,,1900,,2075,,7.5,,7.4,,7.6,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,24,65 years and over,,14135,,6235,,7895,,26.7,,24.2,,29.1,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,25,65 to 69 years,,4020,,1895,,2125,,7.6,,7.3,,7.8,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,26,70 to 74 years,,3505,,1620,,1885,,6.6,,6.3,,6.9,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,27,75 to 79 years,,2745,,1235,,1510,,5.2,,4.8,,5.6,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,28,80 to 84 years,,1870,,750,,1120,,3.5,,2.9,,4.1,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,29,85 years and over,,2005,,735,,1260,,3.8,,2.8,,4.6,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,30,85 to 89 years,,1255,,495,,760,,2.4,,1.9,,2.8,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,31,90 to 94 years,,590,,210,,375,,1.1,,0.8,,1.4,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,32,95 to 99 years,,150,,35,,115,,0.3,,0.1,,0.4,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,33,100 years and over,,10,,5,,10,,0,,0,,0,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,39,Average age of the population,,45.4,,43.8,,46.9,,45.4,,43.8,,46.9,
2021,2021S0504440,440,Census agglomeration,Victoriaville,1.5,2.4,0,40,Median age of the population,,46.8,,44.4,,49.2,,46.8,,44.4,,49.2,
2021,2021S0503442,442,Census metropolitan area,Trois-Rivieres,2.5,3.0,0,9,0 to 14 years,,23515,,12130,,11385,,14.6,,15.4,,13.8,
2021,2021S0503442,442,Census metropolitan area,Trois-Rivieres,2.5,3.0,0,10,0 to 4 years,,7210,,3705,,3505,,4.5,,4.7,,4.2,
2021,2021S0503442,442,Census metropolitan area,Trois-Rivieres,2.5,3.0,0,11,5 to 9 years,,8035,,4150,,3895,,5,,5.3,,4.7,
2021,2021S0503442,442,Census metropolitan area,Trois-Rivieres,2.5,3.0,0,12,10 to 14 years,,8270,,4280,,3990,,5.1,,5.4,,4.8,
2021,2021S0503442,442,Census metropolitan area,Trois-Rivieres,2.5,3.0,0,13,15 to 64 years,,96520,,48165,,48365,,59.8,,61.1,,58.5,
2021,2021S0503442,442,Census metropolitan area,Trois-Rivieres,2.5,3.0,0,14,15 to 19 years,,7550,,3855,,3690,,4.7,,4.9,,4.5,
2021,2021S0503442,442,Census metropolitan area,Trois-Rivieres,2.5,3.0,0,15,20 to 24 years,,8940,,4510,,4425,,5.5,,5.7,,5.4,
2021,2021S0503442,442,Census metropolitan area,Trois-Rivieres,2.5,3.0,0,16,25 to 29 years,,9705,,4980,,4730,,6,,6.3,,5.7,
2021,2021S0503442,442,Census metropolitan area,Trois-Rivieres,2.5,3.0,0,17,30 to 34 years,,9005,,4570,,4435,,5.6,,5.8,,5.4,
